ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
4386;-29,15;-49,57;BALNEARIO GAIVOTA - SC;BALNEARIO GAIVOTA;SC;27957,28836
4387;-26,76;-53,63;BANDEIRANTE - SC;BANDEIRANTE;SC;23786,58168
4388;-26,65;-53,44;BARRA BONITA - SC;BARRA BONITA;SC;15049,01249
4389;-26,63;-48,68;BARRA VELHA - SC;BARRA VELHA;SC;89650,70795
4390;-26,27;-50,46;BELA VISTA DO TOLDO - SC;BELA VISTA DO TOLDO;SC;38718,64284
4391;-26,84;-53,57;BELMONTE - SC;BELMONTE;SC;17935,90432
4392;-26,78;-49,36;BENEDITO NOVO - SC;BENEDITO NOVO;SC;59635,08036
4393;-27,49;-48,65;BIGUACU - SC;BIGUACU;SC;271800,2287
4394;-26,91;-49,06;BLUMENAU - SC;BLUMENAU;SC;1566887,086
4395;-27,74;-49,94;BOCAINA DO SUL - SC;BOCAINA DO SUL;SC;19636,68073
4396;-28,33;-49,62;BOM JARDIM DA SERRA - SC;BOM JARDIM DA SERRA;SC;27347,73457
4397;-26,73;-52,39;BOM JESUS - SC;BOM JESUS;SC;14008,10296
4398;-26,69;-53,09;BOM JESUS DO OESTE - SC;BOM JESUS DO OESTE;SC;14848,34538
4399;-27,79;-49,48;BOM RETIRO - SC;BOM RETIRO;SC;54490,91466
4400;-27,13;-48,51;BOMBINHAS - SC;BOMBINHAS;SC;39302,34581
4401;-27,19;-49,07;BOTUVERA - SC;BOTUVERA;SC;26447,56001
4402;-28,27;-49,16;BRACO DO NORTE - SC;BRACO DO NORTE;SC;131830,3204
4403;-27,35;-49,88;BRACO DO TROMBUDO - SC;BRACO DO TROMBUDO;SC;20475,86557
4404;-27,3;-50,86;BRUNOPOLIS - SC;BRUNOPOLIS;SC;20907,77582
4405;-27,09;-48,91;BRUSQUE - SC;BRUSQUE;SC;463585,173
4406;-26,77;-51,01;CACADOR - SC;CACADOR;SC;400186,808
4407;-27,07;-53,24;CAIBI - SC;CAIBI;SC;44323,84979
4408;-26,6;-51,09;CALMON - SC;CALMON;SC;15297,55184
4409;-27,02;-48,65;CAMBORIU - SC;CAMBORIU;SC;232761,8396
4410;-26,19;-49,26;CAMPO ALEGRE - SC;CAMPO ALEGRE;SC;65219,07407
4411;-27,89;-50,76;CAMPO BELO DO SUL - SC;CAMPO BELO DO SUL;SC;56666,33575
4412;-26,39;-53,07;CAMPO ERE - SC;CAMPO ERE;SC;71148,08996
4413;-27,4;-51,22;CAMPOS NOVOS - SC;CAMPOS NOVOS;SC;195148,5871
4414;-27,26;-48,76;CANELINHA - SC;CANELINHA;SC;55598,95574
4415;-26,17;-50,39;CANOINHAS - SC;CANOINHAS;SC;342383,8613
4416;-27,93;-50,51;CAPAO ALTO - SC;CAPAO ALTO;SC;19612,40872
4417;-27,34;-51,61;CAPINZAL - SC;CAPINZAL;SC;94160,26003
4418;-28,44;-48,95;CAPIVARI DE BAIXO - SC;CAPIVARI DE BAIXO;SC;116463,5822
4419;-27,07;-51,66;CATANDUVAS - SC;CATANDUVAS;SC;46763,3497
4420;-27,16;-52,87;CAXAMBU DO SUL - SC;CAXAMBU DO SUL;SC;38261,38427
4421;-27,63;-51,33;CELSO RAMOS - SC;CELSO RAMOS;SC;20589,6843
4422;-27,79;-50,87;CERRO NEGRO - SC;CERRO NEGRO;SC;28732,69418
4423;-27,59;-49,55;CHAPADAO DO LAGEADO - SC;CHAPADAO DO LAGEADO;SC;16105,21909
4424;-27,09;-52,61;CHAPECO - SC;CHAPECO;SC;811251,6359
4425;-28,6;-49,32;COCAL DO SUL - SC;COCAL DO SUL;SC;84936,97937
4426;-27,23;-52,02;CONCORDIA - SC;CONCORDIA;SC;348310,9301
4427;-26,98;-52,6;CORDILHEIRA ALTA - SC;CORDILHEIRA ALTA;SC;18513,29671
4428;-26,9;-52,7;CORONEL FREITAS - SC;CORONEL FREITAS;SC;65429,15401
4429;-26,51;-52,66;CORONEL MARTINS - SC;CORONEL MARTINS;SC;20154,81096
4430;-27,58;-50,36;CORREIA PINTO - SC;CORREIA PINTO;SC;90894,54828
4431;-26,42;-49,24;CORUPA - SC;CORUPA;SC;68383,65648
4432;-28,67;-49,37;CRICIUMA - SC;CRICIUMA;SC;1079198,719
4433;-26,89;-53,16;CUNHA PORA - SC;CUNHA PORA;SC;66096,48648
4434;-26,96;-53,09;CUNHATAI - SC;CUNHATAI;SC;11659,76378
4435;-27,28;-50,58;CURITIBANOS - SC;CURITIBANOS;SC;216627,6376
4436;-26,82;-53,5;DESCANSO - SC;DESCANSO;SC;64889,27081
4437;-26,25;-53,64;DIONISIO CERQUEIRA - SC;DIONISIO CERQUEIRA;SC;86310,98168
4438;-26,98;-49,72;DONA EMMA - SC;DONA EMMA;SC;24170,2881
4439;-26,71;-49,48;DOUTOR PEDRINHO - SC;DOUTOR PEDRINHO;SC;19242,38404
4440;-26,72;-52,56;ENTRE RIOS - SC;ENTRE RIOS;SC;18611,74141
4441;-28,98;-49,64;ERMO - SC;ERMO;SC;13411,36745
4442;-27,27;-51,44;ERVAL VELHO - SC;ERVAL VELHO;SC;30375,83492
4443;-26,85;-52,26;FAXINAL DOS GUEDES - SC;FAXINAL DOS GUEDES;SC;68052,99711
4444;-26,77;-53,34;FLOR DO SERTAO - SC;FLOR DO SERTAO;SC;11368,08877
4445;-27,59;-48,54;FLORIANOPOLIS - SC;FLORIANOPOLIS;SC;1782605,181
4446;-26,64;-52,79;FORMOSA DO SUL - SC;FORMOSA DO SUL;SC;18977,52606
4447;-28,74;-49,47;FORQUILHINHA - SC;FORQUILHINHA;SC;99072,39976
4448;-27,02;-50,92;FRAIBURGO - SC;FRAIBURGO;SC;184298,1377
4449;-27,17;-50,8;FREI ROGERIO - SC;FREI ROGERIO;SC;16843,52077
4450;-26,45;-52,68;GALVAO - SC;GALVAO;SC;27599,80842
4451;-28,02;-48,61;GAROPABA - SC;GAROPABA;SC;70398,4631
4452;-26,02;-48,85;GARUVA - SC;GARUVA;SC;68423,35289
4453;-26,93;-48,95;GASPAR - SC;GASPAR;SC;245387,2064
4454;-27,31;-48,55;GOVERNADOR CELSO RAMOS - SC;GOVERNADOR CELSO RAMOS;SC;75003,62139
4455;-28,18;-49,21;GRAO PARA - SC;GRAO PARA;SC;38534,73699
4456;-28,33;-49,03;GRAVATAL - SC;GRAVATAL;SC;56368,72619
4457;-27,08;-48,98;GUABIRUBA - SC;GUABIRUBA;SC;69705,80875
4458;-26,59;-53,51;GUARACIABA - SC;GUARACIABA;SC;77218,89238
4459;-26,47;-49;GUARAMIRIM - SC;GUARAMIRIM;SC;130445,8382
4460;-26,38;-53,52;GUARUJA DO SUL - SC;GUARUJA DO SUL;SC;31766,33068
4461;-27,13;-52,78;GUATAMBU - SC;GUATAMBU;SC;27818,25235
4462;-27,19;-51,49;HERVAL D'OESTE - SC;HERVAL D'OESTE;SC;128416,6452
4463;-27,18;-51,23;IBIAM - SC;IBIAM;SC;11539,70049
4464;-27,09;-51,36;IBICARE - SC;IBICARE;SC;25678,9524
4465;-27,05;-49,51;IBIRAMA - SC;IBIRAMA;SC;87423,34786
4466;-28,71;-49,3;ICARA - SC;ICARA;SC;268373,8722
4467;-26,9;-48,82;ILHOTA - SC;ILHOTA;SC;62531,19545
4468;-28,34;-48,82;IMARUI - SC;IMARUI;SC;92416,1285
4469;-28,24;-48,67;IMBITUBA - SC;IMBITUBA;SC;219641,851
4470;-27,49;-49,42;IMBUIA - SC;IMBUIA;SC;35515,14176
4471;-26,89;-49,23;INDAIAL - SC;INDAIAL;SC;215887,8631
4472;-27;-51,24;IOMERE - SC;IOMERE;SC;17472,13205
4473;-27,4;-51,77;IPIRA - SC;IPIRA;SC;30476,04484
4474;-26,98;-53,53;IPORA DO OESTE - SC;IPORA DO OESTE;SC;49894,27586
4475;-26,63;-52,45;IPUACU - SC;IPUACU;SC;36070,90525
4476;-27,07;-52,13;IPUMIRIM - SC;IPUMIRIM;SC;42725,76987
4477;-26,82;-53,27;IRACEMINHA - SC;IRACEMINHA;SC;34962,98464
4478;-27,02;-51,9;IRANI - SC;IRANI;SC;55563,11358
4479;-26,65;-52,89;IRATI - SC;IRATI;SC;17414,34121
4480;-26,23;-50,8;IRINEOPOLIS - SC;IRINEOPOLIS;SC;60317,28251
4481;-27,29;-52,32;ITA - SC;ITA;SC;41809,43526
4482;-26,33;-49,9;ITAIOPOLIS - SC;ITAIOPOLIS;SC;111862,2955
4483;-26,9;-48,66;ITAJAI - SC;ITAJAI;SC;813227,6781
4484;-27,09;-48,61;ITAPEMA - SC;ITAPEMA;SC;110782,3438
4485;-27,16;-53,71;ITAPIRANGA - SC;ITAPIRANGA;SC;90486,15771
4486;-26,11;-48,61;ITAPOA - SC;ITAPOA;SC;35909,69255
4487;-27,41;-49,6;ITUPORANGA - SC;ITUPORANGA;SC;122727,3982
4488;-27,17;-51,73;JABORA - SC;JABORA;SC;26322,85787
4489;-28,99;-49,76;JACINTO MACHADO - SC;JACINTO MACHADO;SC;73004,43466
4490;-28,61;-49,02;JAGUARUNA - SC;JAGUARUNA;SC;87856,98562
4491;-26,48;-49,06;JARAGUA DO SUL - SC;JARAGUA DO SUL;SC;647209,7306
4492;-26,72;-52,86;JARDINOPOLIS - SC;JARDINOPOLIS;SC;13204,29796
4493;-27,17;-51,5;JOACABA - SC;JOACABA;SC;142479,6652
4494;-26,3;-48,84;JOINVILLE - SC;JOINVILLE;SC;397951
4495;-26,95;-49,62;JOSE BOITEUX - SC;JOSE BOITEUX;SC;29984,7493
4496;-26,39;-52,72;JUPIA - SC;JUPIA;SC;15141,44359
4497;-27,26;-51,55;LACERDOPOLIS - SC;LACERDOPOLIS;SC;13184,38976
4498;-27,81;-50,32;LAGES - SC;LAGES;SC;868267,6093
4499;-28,48;-48,78;LAGUNA - SC;LAGUNA;SC;269561,8512
4500;-26,85;-52,56;LAJEADO GRANDE - SC;LAJEADO GRANDE;SC;9350,869962
4501;-27,21;-49,73;LAURENTINO - SC;LAURENTINO;SC;28692,79422
4502;-28,39;-49,39;LAURO MULLER - SC;LAURO MULLER;SC;82539,47288
4503;-26,92;-50,69;LEBON REGIS - SC;LEBON REGIS;SC;78699,98369
4504;-27,5;-49,28;LEOBERTO LEAL - SC;LEOBERTO LEAL;SC;25726,28522
4505;-27,05;-52,06;LINDOIA DO SUL - SC;LINDOIA DO SUL;SC;34023,93873
4506;-27,16;-49,54;LONTRAS - SC;LONTRAS;SC;54274,96118
4507;-26,72;-48,93;LUIZ ALVES - SC;LUIZ ALVES;SC;45856,78322
4508;-27,13;-51,46;LUZERNA - SC;LUZERNA;SC;36693,84416
4509;-26,85;-51,37;MACIEIRA - SC;MACIEIRA;SC;11521,3391
4510;-26,11;-49,8;MAFRA - SC;MAFRA;SC;316257,2247
4511;-27,41;-48,95;MAJOR GERCINO - SC;MAJOR GERCINO;SC;24720,16268
4512;-26,36;-50,32;MAJOR VIEIRA - SC;MAJOR VIEIRA;SC;44656,83831
4513;-28,84;-49,45;MARACAJA - SC;MARACAJA;SC;34122,83182
4514;-26,76;-53,17;MARAVILHA - SC;MARAVILHA;SC;115198,8325
4515;-26,8;-52,62;MAREMA - SC;MAREMA;SC;18196,06416
4516;-26,61;-49;MASSARANDUBA - SC;MASSARANDUBA;SC;72218,85001
4517;-26,47;-51,14;MATOS COSTA - SC;MATOS COSTA;SC;20738,39189
4518;-28,82;-49,63;MELEIRO - SC;MELEIRO;SC;43099,02151
4519;-27,19;-50,07;MIRIM DOCE - SC;MIRIM DOCE;SC;17123,36687
4520;-26,77;-53,05;MODELO - SC;MODELO;SC;27171,75147
4521;-27,1;-53,4;MONDAI - SC;MONDAI;SC;64218,94024
4522;-27,22;-50,98;MONTE CARLO - SC;MONTE CARLO;SC;47974,216
4523;-26,46;-50,23;MONTE CASTELO - SC;MONTE CASTELO;SC;52476,69021
4524;-28,65;-49,21;MORRO DA FUMACA - SC;MORRO DA FUMACA;SC;82980,61117
4525;-28,8;-49,72;MORRO GRANDE - SC;MORRO GRANDE;SC;17544,75932
4526;-26,89;-48,65;NAVEGANTES - SC;NAVEGANTES;SC;201671,5865
4527;-26,9;-52,9;NOVA ERECHIM - SC;NOVA ERECHIM;SC;20641,50062
4528;-26,94;-52,81;NOVA ITABERABA - SC;NOVA ITABERABA;SC;30130,52577
4529;-27,28;-48,93;NOVA TRENTO - SC;NOVA TRENTO;SC;56611,59248
4530;-28,63;-49,49;NOVA VENEZA - SC;NOVA VENEZA;SC;64568,78127
4531;-26,44;-52,83;NOVO HORIZONTE - SC;NOVO HORIZONTE;SC;22477,70336
4532;-28,35;-49,29;ORLEANS - SC;ORLEANS;SC;134835,8978
4533;-27,48;-50,12;OTACILIO COSTA - SC;OTACILIO COSTA;SC;85235,41806
4534;-27,34;-51,61;OURO - SC;OURO;SC;44806,27167
4535;-26,69;-52,31;OURO VERDE - SC;OURO VERDE;SC;16415,10875
4536;-27,25;-52,49;PAIAL - SC;PAIAL;SC;13250,20967
4537;-27,92;-50,1;PAINEL - SC;PAINEL;SC;13624,55163
4538;-27,64;-48,66;PALHOCA - SC;PALHOCA;SC;503392,5021
4539;-26,34;-53,27;PALMA SOLA - SC;PALMA SOLA;SC;54956,23694
4540;-27,58;-50,15;PALMEIRA - SC;PALMEIRA;SC;12564,29204
4541;-27,06;-53,16;PALMITOS - SC;PALMITOS;SC;107537,3105
4542;-26,37;-50,14;PAPANDUVA - SC;PAPANDUVA;SC;106609,6315
4543;-26,61;-53,67;PARAISO - SC;PARAISO;SC;35372,91317
4544;-29,31;-49,72;PASSO DE TORRES - SC;PASSO DE TORRES;SC;24933,02585
4545;-26,78;-52,05;PASSOS MAIA - SC;PASSOS MAIA;SC;29063,1466
4546;-27,96;-48,68;PAULO LOPES - SC;PAULO LOPES;SC;34050,51251
4547;-28,43;-49,18;PEDRAS GRANDES - SC;PEDRAS GRANDES;SC;30396,0611
4548;-26,76;-48,64;PENHA - SC;PENHA;SC;97953,72421
4549;-27,37;-51,9;PERITIBA - SC;PERITIBA;SC;20611,86834
4550;-27,53;-49,69;PETROLANDIA - SC;PETROLANDIA;SC;46268,09698
4551;-26,76;-48,67;PICARRAS - SC;PICARRAS;SC;63312,2935
4552;-26,84;-52,99;PINHALZINHO - SC;PINHALZINHO;SC;72440,78486
4553;-27,05;-51,23;PINHEIRO PRETO - SC;PINHEIRO PRETO;SC;18235,62749
4554;-27,42;-51,77;PIRATUBA - SC;PIRATUBA;SC;27048,10417
4555;-27,07;-52,86;PLANALTO ALEGRE - SC;PLANALTO ALEGRE;SC;17788,60082
4556;-26,74;-49,17;POMERODE - SC;POMERODE;SC;135886,5404
4557;-27,48;-50,38;PONTE ALTA - SC;PONTE ALTA;SC;31341,81327
4558;-27,15;-50,46;PONTE ALTA DO NORTE - SC;PONTE ALTA DO NORTE;SC;19029,72635
4559;-26,87;-52,01;PONTE SERRADA - SC;PONTE SERRADA;SC;72292,46755
4560;-27,15;-48,55;PORTO BELO - SC;PORTO BELO;SC;48732,39768
4561;-26,23;-51,07;PORTO UNIAO - SC;PORTO UNIAO;SC;186904,6517
4562;-27,25;-49,93;POUSO REDONDO - SC;POUSO REDONDO;SC;77361,92182
4563;-29,19;-49,95;PRAIA GRANDE - SC;PRAIA GRANDE;SC;47908,88945
4564;-27,22;-51,8;PRESIDENTE CASTELO BRANCO - SC;PRESIDENTE CASTELO BRANCO;SC;11611,36874
4565;-27,05;-49,62;PRESIDENTE GETULIO - SC;PRESIDENTE GETULIO;SC;74083,20024
4566;-27,27;-49,39;PRESIDENTE NEREU - SC;PRESIDENTE NEREU;SC;17034,30999
4567;-26,44;-53,59;PRINCESA - SC;PRINCESA;SC;16342,80987
4568;-26,72;-52,72;QUILOMBO - SC;QUILOMBO;SC;65095,58967
4569;-27,67;-49,02;RANCHO QUEIMADO - SC;RANCHO QUEIMADO;SC;15994,46314
4570;-26,89;-51,07;RIO DAS ANTAS - SC;RIO DAS ANTAS;SC;35148,7128
4571;-26,94;-50,14;RIO DO CAMPO - SC;RIO DO CAMPO;SC;44665,46616
4572;-27,19;-49,79;RIO DO OESTE - SC;RIO DO OESTE;SC;42419,80322
4573;-27,21;-49,64;RIO DO SUL - SC;RIO DO SUL;SC;324365,248
4574;-26,73;-49,27;RIO DOS CEDROS - SC;RIO DOS CEDROS;SC;59112,85451
4575;-28,13;-49,1;RIO FORTUNA - SC;RIO FORTUNA;SC;27837,1978
4576;-26,25;-49,51;RIO NEGRINHO - SC;RIO NEGRINHO;SC;198617,8947
4577;-27,86;-49,77;RIO RUFINO - SC;RIO RUFINO;SC;15846,13812
4578;-27,06;-53,32;RIQUEZA - SC;RIQUEZA;SC;34145,73589
4579;-26,92;-49,36;RODEIO - SC;RODEIO;SC;62851,93559
4580;-26,67;-53,31;ROMELANDIA - SC;ROMELANDIA;SC;48467,4338
4581;-26,98;-50;SALETE - SC;SALETE;SC;46542,45357
4582;-26,6;-53,05;SALTINHO - SC;SALTINHO;SC;33384,07565
4583;-26,9;-51,4;SALTO VELOSO - SC;SALTO VELOSO;SC;25361,64497
4584;-28,63;-49,12;SANGAO - SC;SANGAO;SC;43106,64322
4585;-26,96;-50,42;SANTA CECILIA - SC;SANTA CECILIA;SC;88651,62113
4586;-26,93;-53,61;SANTA HELENA - SC;SANTA HELENA;SC;16693,80407
4587;-28,03;-49,12;SANTA ROSA DE LIMA - SC;SANTA ROSA DE LIMA;SC;11692,1552
4588;-29,13;-49,7;SANTA ROSA DO SUL - SC;SANTA ROSA DO SUL;SC;50310,61439
4589;-26,77;-50;SANTA TEREZINHA - SC;SANTA TEREZINHA;SC;52965,86705
4590;-26,61;-53,2;SANTA TEREZINHA DO PROGRESSO - SC;SANTA TEREZINHA DO PROGRESSO;SC;21744,51
4591;-26,63;-52,68;SANTIAGO DO SUL - SC;SANTIAGO DO SUL;SC;11561,8899
4592;-27,68;-48,77;SANTO AMARO DA IMPERATRIZ - SC;SANTO AMARO DA IMPERATRIZ;SC;101695,1354
4593;-26,25;-49,37;SAO BENTO DO SUL - SC;SAO BENTO DO SUL;SC;355567,7069
4594;-26,47;-52,96;SAO BERNARDINO - SC;SAO BERNARDINO;SC;21635,99797
4595;-27,9;-48,92;SAO BONIFACIO - SC;SAO BONIFACIO;SC;19646,88512
4596;-27,07;-53;SAO CARLOS - SC;SAO CARLOS;SC;68037,87339
4597;-27,26;-50,44;SAO CRISTOVAO DO SUL - SC;SAO CRISTOVAO DO SUL;SC;26061,41018
4598;-26,55;-52,53;SAO DOMINGOS - SC;SAO DOMINGOS;SC;60468,08913
4599;-26,24;-48,63;SAO FRANCISCO DO SUL - SC;SAO FRANCISCO DO SUL;SC;173029,1721
4600;-27,27;-48,84;SAO JOAO BATISTA - SC;SAO JOAO BATISTA;SC;91212,45307
4601;-26,61;-48,76;SAO JOAO DO ITAPERIU - SC;SAO JOAO DO ITAPERIU;SC;19984,39533
4602;-27,09;-53,59;SAO JOAO DO OESTE - SC;SAO JOAO DO OESTE;SC;45611,15886
4603;-29,22;-49,81;SAO JOAO DO SUL - SC;SAO JOAO DO SUL;SC;42599,0731
4604;-28,29;-49,93;SAO JOAQUIM - SC;SAO JOAQUIM;SC;140739,9035
4605;-27,61;-48,62;SAO JOSE - SC;SAO JOSE;SC;920620,3761
4606;-26,45;-53,49;SAO JOSE DO CEDRO - SC;SAO JOSE DO CEDRO;SC;91941,75413
4607;-27,66;-50,58;SAO JOSE DO CERRITO - SC;SAO JOSE DO CERRITO;SC;66650,14486
4608;-26,35;-52,85;SAO LOURENCO DO OESTE - SC;SAO LOURENCO DO OESTE;SC;128926,7601
4609;-28,32;-49,17;SAO LUDGERO - SC;SAO LUDGERO;SC;47455,16254
4610;-28,16;-48,97;SAO MARTINHO - SC;SAO MARTINHO;SC;20103,34179
4611;-26,69;-53,25;SAO MIGUEL DA BOA VISTA - SC;SAO MIGUEL DA BOA VISTA;SC;201476,3841
4612;-26,72;-53,51;SAO MIGUEL D'OESTE - SC;SAO MIGUEL D'OESTE;SC;13380,86889
4613;-27,56;-48,8;SAO PEDRO DE ALCANTARA - SC;SAO PEDRO DE ALCANTARA;SC;21343,06439
4614;-26,92;-53;SAUDADES - SC;SAUDADES;SC;57034,21148
4615;-26,41;-49,07;SCHROEDER - SC;SCHROEDER;SC;59162,0278
4616;-27,14;-52,31;SEARA - SC;SEARA;SC;105045,0646
4617;-26,72;-53,04;SERRA ALTA - SC;SERRA ALTA;SC;22417,5841
4618;-28,59;-49,42;SIDEROPOLIS - SC;SIDEROPOLIS;SC;66538,02249
4619;-29,11;-49,61;SOMBRIO - SC;SOMBRIO;SC;131203,7359
4620;-26,73;-52,96;SUL BRASIL - SC;SUL BRASIL;SC;21575,01869
4621;-27,11;-49,99;TAIO - SC;TAIO;SC;101958,6927
4622;-27,1;-51,24;TANGARA - SC;TANGARA;SC;60570,92791
4623;-26,68;-53,15;TIGRINHOS - SC;TIGRINHOS;SC;11692,60501
4624;-27,24;-48,63;TIJUCAS - SC;TIJUCAS;SC;122421,8895
4625;-28,83;-49,84;TIMBE DO SUL - SC;TIMBE DO SUL;SC;35381,41481
4626;-26,82;-49,27;TIMBO - SC;TIMBO;SC;174910,5592
4627;-26,61;-50,67;TIMBO GRANDE - SC;TIMBO GRANDE;SC;49343,62238
4628;-26,1;-50,32;TRES BARRAS - SC;TRES BARRAS;SC;115642,9076
4629;-28,51;-49,45;TREVISO - SC;TREVISO;SC;18259,57349
4630;-28,55;-49,14;TREZE DE MAIO - SC;TREZE DE MAIO;SC;39897,81698
4631;-27;-51,4;TREZE TILIAS - SC;TREZE TILIAS;SC;28751,98395
4632;-27,29;-49,79;TROMBUDO CENTRAL - SC;TROMBUDO CENTRAL;SC;40233,49313
4633;-28,46;-49;TUBARAO - SC;TUBARAO;SC;547775,4155
4634;-26,96;-53,63;TUNAPOLIS - SC;TUNAPOLIS;SC;33271,29766
4635;-28,92;-49,67;TURVO - SC;TURVO;SC;71437,82107
4636;-26,76;-52,85;UNIAO DO OESTE - SC;UNIAO DO OESTE;SC;23466,90083
4637;-28,01;-49,59;URUBICI - SC;URUBICI;SC;62051,23926
4638;-27,95;-49,87;URUPEMA - SC;URUPEMA;SC;15885,68836
4639;-28,51;-49,32;URUSSANGA - SC;URUSSANGA;SC;116055,4527
4640;-26,86;-52,15;VARGEAO - SC;VARGEAO;SC;23251,89497
4641;-27,48;-50,97;VARGEM - SC;VARGEM;SC;21024,58716
4642;-27;-51,74;VARGEM BONITA - SC;VARGEM BONITA;SC;33538,32555
4643;-27,39;-49,35;VIDAL RAMOS - SC;VIDAL RAMOS;SC;42947,85962
4644;-27;-51,15;VIDEIRA - SC;VIDEIRA;SC;247154,2772
4645;-26,88;-49,83;VITOR MEIRELES - SC;VITOR MEIRELES;SC;34520,71033
4646;-26,92;-49,79;WITMARSUM - SC;WITMARSUM;SC;24676,74005
4647;-26,87;-52,4;XANXERE - SC;XANXERE;SC;250166,564
4648;-27,06;-52,34;XAVANTINA - SC;XAVANTINA;SC;32570,18231
4649;-26,96;-52,53;XAXIM - SC;XAXIM;SC;151608,9494
4650;-27,45;-51,55;ZORTEA - SC;ZORTEA;SC;17509,82685
4651;-10,13;-36,93;AMPARO DE SAO FRANCISCO - SE;AMPARO DE SAO FRANCISCO;SE;13826,71126
4652;-10,28;-37,01;AQUIDABA - SE;AQUIDABA;SE;116494,6356
4653;-10,91;-37,07;ARACAJU - SE;ARACAJU;SE;428194
4654;-11,26;-37,62;ARAUA - SE;ARAUA;SE;68613,1075
4655;-10,75;-37,31;AREIA BRANCA - SE;AREIA BRANCA;SE;89746,1389
4656;-10,9;-37,03;BARRA DOS COQUEIROS - SE;BARRA DOS COQUEIROS;SE;108012,0499
4657;-11,14;-37,62;BOQUIM - SE;BOQUIM;SE;144378,4745
4658;-10,42;-36,46;BREJO GRANDE - SE;BREJO GRANDE;SE;46698,48942
4659;-10,73;-37,49;CAMPO DO BRITO - SE;CAMPO DO BRITO;SE;103379,3787
4660;-10,13;-36,98;CANHOBA - SE;CANHOBA;SE;25453,89521
4661;-9,64;-37,78;CANINDE DE SAO FRANCISCO - SE;CANINDE DE SAO FRANCISCO;SE;91725,01866
4662;-10,5;-37,05;CAPELA - SE;CAPELA;SE;160335,5917
4663;-10,36;-37,7;CARIRA - SE;CARIRA;SE;107509,428
4664;-10,64;-36,98;CARMOPOLIS - SE;CARMOPOLIS;SE;48660,94806
4665;-10,25;-36,88;CEDRO DE SAO JOAO - SE;CEDRO DE SAO JOAO;SE;35156,99377
4666;-11,47;-37,75;CRISTINAPOLIS - SE;CRISTINAPOLIS;SE;82665,56244
4667;-10,35;-37,18;CUMBE - SE;CUMBE;SE;22984,97537
4668;-10,68;-37,14;DIVINA PASTORA - SE;DIVINA PASTORA;SE;17601,77041
4669;-11,26;-37,43;ESTANCIA - SE;ESTANCIA;SE;371152,598
4670;-10,26;-37,31;FEIRA NOVA - SE;FEIRA NOVA;SE;29830,34765
4671;-10,54;-37,53;FREI PAULO - SE;FREI PAULO;SE;75727,41375
4672;-9,96;-37,08;GARARU - SE;GARARU;SE;61927,66326
4673;-10,68;-36,98;GENERAL MAYNARD - SE;GENERAL MAYNARD;SE;16265,73097
4674;-10,22;-37,19;GRACHO CARDOSO - SE;GRACHO CARDOSO;SE;35769,30002
4675;-10,43;-36,54;ILHA DAS FLORES - SE;ILHA DAS FLORES;SE;46296,36217
4676;-11,51;-37,51;INDIAROBA - SE;INDIAROBA;SE;76364,98798
4677;-10,68;-37,42;ITABAIANA - SE;ITABAIANA;SE;492631,9306
4678;-11,27;-37,79;ITABAIANINHA - SE;ITABAIANINHA;SE;217313,1499
4679;-10,12;-37,1;ITABI - SE;ITABI;SE;33019,50004
4680;-10,99;-37,31;ITAPORANGA D'AJUDA - SE;ITAPORANGA D'AJUDA;SE;141007,8225
4681;-10,59;-36,94;JAPARATUBA - SE;JAPARATUBA;SE;83363,83616
4682;-10,34;-36,8;JAPOATA - SE;JAPOATA;SE;64053,48736
4683;-10,91;-37,65;LAGARTO - SE;LAGARTO;SE;525616,6023
4684;-10,8;-37,17;LARANJEIRAS - SE;LARANJEIRAS;SE;138279,3293
4685;-10,66;-37,54;MACAMBIRA - SE;MACAMBIRA;SE;35721,73435
4686;-10,34;-36,92;MALHADA DOS BOIS - SE;MALHADA DOS BOIS;SE;17734,57025
4687;-10,65;-37,3;MALHADOR - SE;MALHADOR;SE;70780,79157
4688;-10,73;-37,08;MARUIM - SE;MARUIM;SE;94318,97558
4689;-10,57;-37,34;MOITA BONITA - SE;MOITA BONITA;SE;67998,50657
4690;-10,02;-37,56;MONTE ALEGRE DE SERGIPE - SE;MONTE ALEGRE DE SERGIPE;SE;66455,68238
4691;-10,42;-36,95;MURIBECA - SE;MURIBECA;SE;47203,37793
4692;-10,32;-36,57;NEOPOLIS - SE;NEOPOLIS;SE;107400,6534
4693;-10,44;-37,48;NOSSA SENHORA APARECIDA - SE;NOSSA SENHORA APARECIDA;SE;52608,7005
4694;-10,21;-37,42;NOSSA SENHORA DA GLORIA - SE;NOSSA SENHORA DA GLORIA;SE;165789,6487
4695;-10,49;-37,19;NOSSA SENHORA DAS DORES - SE;NOSSA SENHORA DAS DORES;SE;136379,9981
4696;-10,07;-37,05;NOSSA SENHORA DE LOURDES - SE;NOSSA SENHORA DE LOURDES;SE;35674,61327
4697;-10,85;-37,12;NOSSA SENHORA DO SOCORRO - SE;NOSSA SENHORA DO SOCORRO;SE;645580,5745
4698;-10,45;-36,65;PACATUBA - SE;PACATUBA;SE;70782,25579
4699;-10,61;-37,68;PEDRA MOLE - SE;PEDRA MOLE;SE;14666,27662
